Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,6,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.00001,37,47,26392250,5278439.4,4398708.3,879739.91,4674400,934878.13,6.2675596,3876700,775338.45,11.86731,3768896,628149.33,554385,668157,3769286,628214.33,554531,666639,3769810,3016625,628301.67,502770.83,553275,667229,442867,534070,15084258,3017432,2514043,502905.33,2214509,2673158,442914,534916
5,6,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.006132,28,12289,23985450,4791214.1,3997575,798535.68,4831200,965056.45,20.853267,2838500,567004.63,28.994453,3428647,571441.17,405554,690832,3427039,571173.17,405919,690327,3424019,2738310,570669.83,456385,404457,690091,323586,551633,13705745,2738388,2284290.8,456398,1622570,2760006,324619,551625
5,8,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000027,1,43,35448450,7089651.7,4431056.2,886206.46,4486050,897205.16,1.241098,4398900,879775.25,0.72570169,5063782,632972.75,628729,640231,5061420,632677.5,628086,640561,5062213,4050977,632776.62,506372.12,628165,641244,502562,512899,20261035,4051346,2532629.4,506418.25,2512967,2564014,502690,511691
5,8,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000024,1,46,35139650,7027896.3,4392456.2,878487.03,4453450,890685.72,1.3886023,4348150,869625.83,1.0086896,5021247,627655.88,620267,636600,5018074,627259.25,621447,636130,5018119,4014516,627264.88,501814.5,620608,635505,496682,508197,20082210,4014095,2510276.2,501761.88,2485828,2545215,496693,507788
5,8,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000024,2,46,35101750,7020316.3,4387718.8,877539.54,4450700,890135.73,1.4353985,4343150,868625.83,1.0157613,5015253,626906.62,620736,634462,5015453,626931.62,620266,637106,5016692,4013091,627086.5,501636.38,619892,635701,495789,508341,20054352,4013472,2506794,501684,2482178,2543431,496192,509772
5,8,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000024,1,37,35602000,7120365.8,4450250,890045.73,4515250,903045.67,1.4605921,4395250,879045.78,1.2358856,5088451,636056.38,628567,644832,5082620,635327.5,627440,644443,5085908,4069181,635738.5,508647.62,627450,645862,501663,516268,20345021,4069372,2543127.6,508671.5,2511793,2580113,501962,516783
5,8,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000031,0,55,35690700,7138095.7,4461337.5,892261.97,4533700,906734.38,1.6219912,4377950,875584.57,1.8691144,5100333,637541.62,625336,647639,5095792,636974,624050,648265,5099666,4079226,637458.25,509903.25,626097,646752,500720,517054,20394909,4078923,2549363.6,509865.38,2502467,2591044,501338,517997
5,16,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000027,2,50,63823750,12764681,3988984.4,797792.57,4113600,822715.56,3.1239938,3909250,781845.78,1.9988641,9118415,569900.94,558922,587556,9119054,569940.88,559003,586578,9116718,7292955,569794.88,455809.69,558696,587141,446172,469684,36469563,7293178,2279347.7,455823.62,2232629,2352325,446653,471272
5,16,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000025,2,46,64768350,12953605,4048021.9,809600.33,4120700,824135.88,1.7953985,4006750,801345.99,1.0195566,9250902,578181.38,572322,588075,9254742,578421.38,573391,589770,9251505,7401710,578219.06,462606.88,572565,588831,458896,470951,37011201,7401422,2313200.1,462588.88,2288472,2354132,458125,471044
5,16,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000024,2,51,63570300,12713999,3973143.8,794624.94,4038150,807626.12,1.6361414,3935550,787106.22,0.94619657,9081331,567583.19,563440,577240,9081800,567612.5,561051,578065,9077896,7262666,567368.5,453916.62,561939,576413,449663,461277,36329273,7263057,2270579.6,453941.06,2248649,2306432,449653,461982
5,16,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000027,2,52,61017550,12203444,3813596.9,762715.26,3938250,787645.75,3.2686498,3753400,750675.95,1.5784803,8715483,544717.69,536030,562074,8716270,544766.88,535765,562634,8715837,6972449,544739.81,435778.06,535522,562817,428239,450088,34869960,6972470,2179372.5,435779.38,2144323,2250725,428980,450843
5,16,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000033,2,68,61906050,12381128,3869128.1,773820.52,3983700,796734.74,2.9611807,3818450,763684.96,1.3098074,8842584,552661.5,545175,570115,8842114,552632.12,545846,568809,8845450,7075380,552840.62,442211.25,545037,568674,435710,454704,35375902,7075694,2210993.9,442230.88,2181387,2276102,435937,454445
5,32,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000037,3,64,107672100,21534261,3364753.1,672945.65,3474100,694814.86,3.2497741,3234450,646885.21,3.8725909,15382789,480712.16,462365,496180,15383440,480732.5,461624,496927,15382913,12306270,480716.03,384570.94,461412,495494,369061,396237,61522958,12305351,1922592.4,384542.22,1847930,1985499,369816,397560
5,32,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000033,3,63,110143500,22028555,3441984.4,688392.33,3611800,722355.23,4.9336547,3284600,656915.66,4.5724895,15732382,491636.94,469506,514781,15735141,491723.16,470174,515710,15725886,12582182,491433.94,393193.19,468378,515742,375021,412814,62950091,12582325,1967190.3,393197.66,1876542,2065567,375203,412293
5,32,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000028,2,56,116952450,23390359,3654764.1,730948.72,3816550,763305.73,4.4267136,3526700,705336.05,3.5040309,16703351,521979.72,503186,544808,16706415,522075.47,505021,545558,16708564,13366471,522142.62,417702.22,503356,545171,402687,436363,66834120,13365910,2088566.2,417684.69,2014928,2181013,403813,436802
5,32,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000033,3,64,111897050,22379262,3496782.8,699351.95,3652550,730505.18,4.4545857,3355000,670995.57,4.0546645,15982896,499465.5,479172,522094,15985719,499553.72,479183,521876,15990023,12791195,499688.22,399724.84,478799,521573,382762,417441,63938412,12791195,1998075.4,399724.84,1917846,2087007,383757,417772
5,32,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000035,3,71,117881000,23576035,3683781.2,736751.09,3801100,760214.68,3.1847372,3475450,695085.13,5.6553643,16836466,526139.56,496905,542769,16841899,526309.34,496176,543735,16842202,13473405,526318.81,421043.91,496598,543194,397357,434637,67360433,13472954,2105013.5,421029.81,1985771,2171402,397224,435227
5,64,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000056,4,112,183145800,36628750,2861653.1,572324.21,3006900,601373.26,5.0756283,2717500,543493.91,5.0374074,26162778,408793.41,387774,429499,26154627,408666.05,388230,429218,26167590,20934295,408868.59,327098.36,388619,430454,311057,344339,104660805,20935537,1635325.1,327117.77,1552877,1717729,309891,343766
5,64,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000045,3,89,186362850,37272235,2911919.5,582378.66,3041650,608324.53,4.4551529,2774350,554865.01,4.724359,26621896,415967.12,397788,435040,26629214,416081.47,395452,434812,26624747,21299538,416011.67,332805.28,396333,434963,317228,348207,106486993,21299716,1663859.3,332808.06,1584777,1736835,316370,347573
5,64,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000058,3,107,184319350,36863442,2879989.8,575991.29,3012950,602583.01,4.6166884,2721950,544383.69,5.4875139,26338276,411535.56,388696,429303,26333076,411454.31,388495,431214,26334194,21063147,411471.78,329111.67,389091,429839,310852,343660,105313804,21063007,1645528.2,329109.48,1555668,1722594,310610,344357
5,64,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000148,44,337,188323700,37663625,2942557.8,588494.14,3038100,607602.01,3.2469094,2832200,566423.23,3.7504042,26902405,420350.08,405144,433872,26901086,420329.47,404962,433934,26903663,21524505,420369.73,336320.39,404356,433162,323840,346768,107616546,21524623,1681508.5,336322.23,1617738,1737132,323878,347719
5,64,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000046,5,88,186090500,37217758,2907664.1,581527.46,3035300,607054.42,4.3896384,2784100,556814.88,4.249599,26585212,415393.94,397167,433631,26578648,415291.38,396710,432204,26587113,21266318,415423.64,332286.22,398574,433833,318039,347016,106339527,21266840,1661555.1,332294.38,1591649,1735632,318529,346973
5,128,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.00012,46,282,219982550,43995454,1718613.7,343714.49,1856300,371251.09,8.0114764,1597100,319412.33,7.0704472,31434690,245583.52,228424,266421,31428786,245537.39,228242,265358,31431610,25141090,245559.45,196414.77,228341,265346,182761,212177,125687464,25140902,981933.31,196413.3,912093,1060929,182104,212839
5,128,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.00014,10,287,227522400,45503206,1777518.8,355493.8,1894150,378819.39,6.5614638,1688350,337660.55,5.0164731,32507968,253968.5,240474,269693,32506116,253954.03,241268,270618,32506929,26004187,253960.38,203157.71,241173,271565,192754,217127,130001387,26003839,1015635.8,203154.99,965435,1083105,193306,217385
5,128,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000169,9,340,223366700,44671830,1745052.3,348998.67,1850850,370157.49,6.0627211,1677700,335528.66,3.8596174,31915403,249339.09,239456,264359,31918039,249359.68,239387,264373,31904594,25524414,249254.64,199409.48,239389,264359,191286,211380,127628664,25524602,997098.94,199410.95,957789,1058190,191722,211648
5,128,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000148,8,294,232587250,46516073,1817087.9,363406.82,1934100,386808.55,6.4395404,1724050,344799.79,5.1201646,33228511,259597.74,245649,276521,33222531,259551.02,245604,276705,33228551,26581305,259598.05,207666.45,246362,277140,197287,221691,132907657,26580279,1038341.1,207658.43,984911,1104212,196693,221403
5,128,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.000087,10,174,219191000,43837437,1712429.7,342479.98,1944000,388793.23,13.522909,1569200,313834.54,8.3641208,31301642,244544.08,224277,277528,31318103,244672.68,223527,278338,31308528,25047979,244597.88,195687.34,224455,277587,179397,222013,125262727,25048160,978615.05,195688.75,896687,1110547,179036,223159
5,256,1048576,2,8,2,2,Fomitchev/Ruppert SkipListSet,5.001162,170,2484,205009950,40992463,800820.12,160126.81,874550,174869.36,9.206797,734200,146805.88,8.3189865,29269421,114333.68,104639,124671,29297060,114441.64,104769,124772,29292586,23430583,114424.16,91525.715,104610,124924,83570,99892,117150883,23430205,457620.64,91524.238,420182,500183,84182,99770
