Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,3,1048576,1,1,1,1,Jeremy's Trie,4.998574,2996,83,10478900,2096377.9,3492966.7,698792.63,3898150,779852.41,11.599977,2942800,588727.91,15.750699,2620752,873584,735960,975016,2617280,872426.67,733869,974657,2618478,1310756,872826,436918.67,736074,973171,367697,487772,2622390,1310630,874130,436876.67,736897,975306,367948,488085
5,4,1048576,1,1,1,1,Jeremy's Trie,5.000004,2,4,12030000,2405998.1,3007500,601499.52,3036500,607299.51,0.96425603,2972200,594439.52,1.1737323,3007254,751813.5,743165,758526,3006247,751561.75,743069,758763,3009194,1503291,752298.5,375822.75,743436,759230,371426,378995,3007305,1503272,751826.25,375818,742530,759981,371224,379904
5,4,1048576,1,1,1,1,Jeremy's Trie,5.000028,3,38,12073050,2414596.5,3018262.5,603649.12,3060150,612026.57,1.3878018,2982550,596506.66,1.1832139,3018611,754652.75,746744,765149,3017825,754456.25,744999,764869,3018266,1509484,754566.5,377371,744737,765769,372321,382863,3018348,1509193,754587,377298.25,745815,764363,372284,382029
5,4,1048576,1,1,1,1,Jeremy's Trie,5.000029,1,23,12129150,2425815.9,3032287.5,606453.98,3086950,617386.42,1.802682,2968000,593596.56,2.1200991,3030895,757723.75,742575,770737,3029430,757357.5,740357,771738,3035375,1516825,758843.75,379206.25,742744,772534,370800,386645,3033450,1517083,758362.5,379270.75,742324,771941,372062,385948
5,4,1048576,1,1,1,1,Jeremy's Trie,5.000016,1,22,11989100,2397812.3,2997275,599453.08,3055950,611188.04,1.9576115,2940400,588078.12,1.8975569,2997028,749257,734310,764560,2997286,749321.5,735614,763978,2999125,1498894,749781.25,374723.5,735822,764571,367724,381958,2995661,1498254,748915.25,374563.5,734654,762841,367564,381294
5,4,1048576,1,1,1,1,Jeremy's Trie,5.000045,3,56,12232950,2446568,3058237.5,611642,3093550,618704.43,1.1546683,3009650,601924.58,1.5887419,3058456,764614,752556,774535,3060035,765008.75,752914,774597,3060389,1527866,765097.25,381966.5,753149,774095,375557,386971,3054070,1527613,763517.5,381903.25,751031,773679,375489,387486
5,5,1048576,1,1,1,1,Jeremy's Trie,4.998557,2955,34,12350600,2470833.1,2470120,494166.62,2570150,514178.39,4.0496008,2169900,434105.28,12.154065,3086325,617265,541576,642676,3089205,617841,543119,642497,3088248,1542991,617649.6,308598.2,542246,643025,270496,321749,3086822,1543108,617364.4,308621.6,542959,641952,271116,320406
5,5,1048576,1,1,1,1,Jeremy's Trie,4.998561,2961,36,12067550,2414204.8,2413510,482840.96,2511050,502354.58,4.0414169,2098100,419740.8,13.068518,3015592,603118.4,523892,627111,3017288,603457.6,525620,627521,3017234,1508511,603446.8,301702.2,524501,628907,262316,314840,3017436,1509290,603487.2,301858,524087,627511,262230,313783
5,5,1048576,1,1,1,1,Jeremy's Trie,5.000025,57,52,11211500,2242288.8,2242300,448457.76,2843050,568607.16,26.791687,1440250,288048.56,35.769076,2807145,561429,359915,711469,2803195,560639,360732,710597,2800450,1400436,560090,280087.2,359785,710027,179926,354833,2800710,1399964,560142,279992.8,359818,710957,179521,355348
5,5,1048576,1,1,1,1,Jeremy's Trie,4.998566,2951,34,11984100,2397507.6,2396820,479501.52,2614500,523050.01,9.0820337,1944150,388941.55,18.886274,2996758,599351.6,486898,652799,2996319,599263.8,485788,653451,2996789,1498115,599357.8,299623,485637,655131,242715,327492,2994234,1497888,598846.8,299577.6,485827,653119,242373,326648
5,5,1048576,1,1,1,1,Jeremy's Trie,4.998458,3153,52,10867100,2174090.5,2173420,434818.1,2804550,561083.04,29.038566,1349300,269943.25,37.91812,2717800,543560,337712,700648,2717227,543445.4,337808,702009,2716644,1357515,543328.8,271503,337434,700886,168501,349702,2715429,1358016,543085.8,271603.2,336346,701007,168560,350136
5,6,1048576,1,1,1,1,Jeremy's Trie,5.000047,3,58,13009550,2601885.5,2168258.3,433647.59,2186650,437325.89,0.84822304,2139800,427955.98,1.3124974,3253129,542188.17,534682,547220,3254394,542399,535456,546837,3250980,1625519,541830,270919.83,534512,546303,267227,273491,3251047,1625554,541841.17,270925.67,535150,546386,267666,272672
5,6,1048576,1,1,1,1,Jeremy's Trie,5.000032,3,39,13301200,2660223,2216866.7,443370.5,2232250,446447.14,0.69392235,2197400,439477.19,0.87811626,3325353,554225.5,548745,558147,3327006,554501,549868,558598,3324564,1662588,554094,277098,549510,558062,275201,278972,3324277,1662178,554046.17,277029.67,549277,557443,274461,278603
5,6,1048576,1,1,1,1,Jeremy's Trie,5.000053,3,57,12994850,2598942.5,2165808.3,433157.08,2177550,435505.38,0.54213785,2147550,429505.45,0.84302628,3249273,541545.5,537500,543447,3246506,541084.33,537057,543463,3250985,1624195,541830.83,270699.17,537554,545992,267982,273439,3248086,1624107,541347.67,270684.5,535439,544865,267748,272493
5,6,1048576,1,1,1,1,Jeremy's Trie,5.000023,1,42,13269450,2653877.8,2211575,442312.97,2233700,446737.95,1.0004183,2186900,437377.99,1.1157207,3315686,552614.33,546071,558936,3316602,552767,546911,558348,3318464,1659080,553077.33,276513.33,547129,558134,273703,278974,3318698,1659017,553116.33,276502.83,546789,558282,273601,279736
5,6,1048576,1,1,1,1,Jeremy's Trie,5.000058,2,61,13274600,2654889.2,2212433.3,442481.53,2227100,445414.83,0.66292016,2187700,437534.92,1.1179245,3319942,553323.67,546498,558080,3319179,553196.5,546636,557263,3317030,1658737,552838.33,276456.17,547586,556585,273814,278144,3318449,1658701,553074.83,276450.17,546698,557473,273624,278670
5,8,1048576,1,1,1,1,Jeremy's Trie,5.000048,3,93,13813450,2762663.5,1726681.2,345332.93,1736600,347316.67,0.57444013,1713700,342736.71,0.7518035,3455171,431896.38,429544,434392,3455038,431879.75,428204,434809,3453099,1724784,431637.38,215598,428618,434022,213726,216634,3450142,1725551,431267.75,215693.88,427334,434369,214037,217126
5,8,1048576,1,1,1,1,Jeremy's Trie,5.000059,2,76,13911400,2782247.2,1738925,347780.9,1749350,349865.87,0.59950832,1729200,345835.92,0.55925356,3479033,434879.12,432767,436607,3479308,434913.5,432688,438670,3477865,1738253,434733.12,217281.62,432241,436980,215430,219241,3475194,1737566,434399.25,217195.75,431447,437093,215717,218494
5,8,1048576,1,1,1,1,Jeremy's Trie,5.000044,3,81,13881850,2776345.6,1735231.2,347043.2,1746450,349286.93,0.64652766,1728450,345686.96,0.39079806,3469107,433638.38,430726,437399,3469288,433661,432331,436304,3474243,1735951,434280.38,216993.88,431702,437682,215878,218714,3469212,1736214,433651.5,217026.75,432132,435847,216193,218048
5,8,1048576,1,1,1,1,Jeremy's Trie,5.000036,2,35,13940350,2788049.9,1742543.8,348506.24,1750900,350177.48,0.4795432,1729000,345797.51,0.77724017,3482574,435321.75,432505,437106,3484689,435586.12,431856,438183,3488769,1744124,436096.12,218015.5,433218,437881,217004,219090,3484318,1744667,435539.75,218083.38,431421,438014,216302,219179
5,8,1048576,1,1,1,1,Jeremy's Trie,4.999981,112,61,13860100,2772030.5,1732512.5,346503.82,1753350,350671.33,1.202733,1702650,340531.29,1.7236528,3463898,432987.25,425807,438492,3463407,432925.88,424950,438387,3464210,1731889,433026.25,216486.12,425676,438265,212385,218725,3468585,1731925,433573.12,216490.62,426217,438206,213096,218627
5,16,1048576,1,1,1,1,Jeremy's Trie,5.000079,3,142,15288950,3057741.7,955559.38,191108.86,964600,192916.95,0.94610814,947350,189467.01,0.85911721,3824802,239050.12,237273,241912,3823042,238940.12,236753,241225,3820972,1910637,238810.75,119414.81,236437,240967,118525,119983,3820134,1910049,238758.38,119378.06,236887,240496,118743,120170
5,16,1048576,1,1,1,1,Jeremy's Trie,4.999951,255,104,15278700,3055769.9,954918.75,190985.62,964800,192961.89,1.0347739,940650,188131.84,1.4942371,3820212,238763.25,235507,240987,3819179,238698.69,234628,241425,3821105,1909409,238819.06,119338.06,235637,241373,117899,120603,3818204,1909203,238637.75,119325.19,234878,241400,117250,120714
5,16,1048576,1,1,1,1,Jeremy's Trie,5.000098,3,169,15076650,3015270.9,942290.62,188454.43,947000,189396.29,0.49977946,935950,187186.33,0.67289484,3768325,235520.31,233701,237147,3768795,235549.69,233948,237150,3768622,1884949,235538.88,117809.31,234186,236903,116867,118754,3770908,1884640,235681.75,117790,233881,236732,116821,118549
5,16,1048576,1,1,1,1,Jeremy's Trie,5.000073,3,139,15062350,3012426,941396.88,188276.63,947350,189467.23,0.63237144,934400,186877.27,0.74324392,3765515,235344.69,234019,236829,3765810,235363.12,233257,237701,3763670,1883835,235229.38,117739.69,233107,236527,116681,118776,3767355,1883389,235459.69,117711.81,233516,237243,117120,118472
5,16,1048576,1,1,1,1,Jeremy's Trie,4.999981,204,114,15314100,3062831.6,957131.25,191426.98,961750,192350.73,0.48256182,953650,190730.72,0.3637171,3830846,239427.88,237958,241278,3827750,239234.38,238143,240543,3825897,1913517,239118.56,119594.81,238146,240952,118920,120358,3829607,1912987,239350.44,119561.69,238439,240223,118976,120188
5,32,1048576,1,1,1,1,Jeremy's Trie,5.000147,6,280,16219550,3243814.6,506860.94,101369.21,513900,102776.98,1.3887562,496950,99387.078,1.9553563,4055831,126744.72,124456,128477,4055482,126733.81,123969,128699,4054904,2027097,126715.75,63346.781,124096,128937,61929,64181,4053333,2027845,126666.66,63370.156,124271,128309,62476,64030
5,32,1048576,1,1,1,1,Jeremy's Trie,5.000136,43,260,15948800,3189673.2,498400,99677.289,517350,103467.19,3.8021669,472850,94567.428,5.1264045,3988480,124640,118159,129892,3985261,124539.41,118201,129550,3987011,1994029,124594.09,62313.406,117274,129589,58712,64666,3988048,1993968,124626.5,62311.5,118507,129269,59063,64574
