Expected Runtime(s),Num Processes,Universe Size,Insert Rate,Remove Rate,Search Rate,Pred Rate,Dynamic Set Type,Average Runtime(s),Start Time Variance(µs),End Time Variance(µs),Total Throughput,Throughput Per Second,Average Throughput,Average Throughput Per Second,Max Proc Throughput,Max Throughput Per Second,Max Exceeds Average by x%,Min Proc Throughput,Min Throughput Per Second,Min Below Average by x%,Total Preds,Average Preds,Min Preds,Max Preds,Total Searches,Average Searches,Min Searches,Max Searches,Total Inserts,Total Successful Inserts,Average Inserts,Average Successful Inserts,Min Inserts,Max Inserts,Min Successful Inserts,Max Successful Inserts,Total Removes,Total Successful Removes,Average Removes,Average Successful Removes,Min Removes,Max Removes,Min Successful Removes,Max Successful Removes
5,16,1048576,1,1,4,4,Jeremy's Trie,5.000042,2,74,28651200,5730191.9,1790700,358136.99,1800400,360076.98,0.54168761,1779500,355897.01,0.62545373,11465543,716596.44,712135,721091,11457507,716094.19,711467,720011,2863703,1433262,178981.44,89578.875,177617,180229,88731,90258,2864447,1432625,179027.94,89539.062,177231,180279,88542,90265
5,32,1048576,1,1,4,4,Jeremy's Trie,5.00008,3,150,33417750,6683443.1,1044304.7,208857.6,1056950,211386.62,1.2108834,1034150,206826.69,0.97238743,13364979,417655.59,413307,422319,13369961,417811.28,413234,423455,3342723,1669869,104460.09,52183.406,103242,105803,51592,52866,3340087,1669689,104377.72,52177.781,102978,105796,51451,53133
5,32,1048576,1,1,4,4,Jeremy's Trie,5.000096,3,133,33301400,6660152.1,1040668.8,208129.75,1050100,210015.97,0.9062682,1031550,206306.04,0.87623944,13319680,416240,411555,420173,13317882,416183.81,412480,419917,3331030,1665271,104094.69,52039.719,102342,105045,51396,52641,3332808,1665947,104150.25,52060.844,103104,104965,51611,52738
5,32,1048576,1,1,4,4,Jeremy's Trie,5.000099,2,173,32863400,6572549.9,1026981.2,205392.18,1034150,206825.9,0.69804098,1018900,203775.97,0.78689363,13144705,410772.03,407208,413539,13149577,410924.28,407630,413680,3285005,1642097,102656.41,51315.531,101364,103575,50653,51931,3284113,1642278,102628.53,51321.188,101891,103481,50769,51813
5,32,1048576,1,1,4,4,Jeremy's Trie,5.000078,3,152,32837600,6567417.5,1026175,205231.8,1033800,206756.77,0.74305065,1016950,203386.83,0.89896947,13134228,410444.62,406682,413411,13133457,410420.53,406198,414263,3285216,1643433,102663,51357.281,101678,103650,50823,51889,3284699,1643251,102646.84,51351.594,101795,103567,50983,51797
5,32,1048576,1,1,4,4,Jeremy's Trie,5.000098,3,175,32852050,6570281.2,1026626.6,205321.29,1036050,207205.94,0.91790314,1016350,203266.02,1.001003,13143960,410748.75,406191,415076,13137698,410553.06,405827,414609,3287683,1643113,102740.09,51347.281,101615,103815,50426,51858,3282709,1643234,102584.66,51351.062,101573,103474,50711,51995
5,64,1048576,1,1,4,4,Jeremy's Trie,5.000165,5,318,36047750,7209312.1,563246.09,112645.5,592350,118466.09,5.1671741,549800,109956.37,2.3872502,14425245,225394.45,220489,237521,14412973,225202.7,219294,236447,3603819,1803339,56309.672,28177.172,55046,59434,27515,29897,3605713,1802953,56339.266,28171.141,54904,59130,27342,29600
5,64,1048576,1,1,4,4,Jeremy's Trie,5.000152,5,295,37503000,7500372,585984.38,117193.31,607800,121556.3,3.7229022,562900,112576.58,3.9394182,15001734,234402.09,224854,242208,14999403,234365.67,225761,243582,3752937,1875713,58639.641,29308.016,56294,61077,28006,30428,3748926,1875849,58576.969,29310.141,55990,60933,28118,30335
5,64,1048576,1,1,4,4,Jeremy's Trie,5.000141,5,246,34602200,6920244.8,540659.38,108128.83,551950,110386.89,2.0883065,529250,105847.02,2.1102704,13841112,216267.38,211756,221133,13840289,216254.52,211261,221341,3460221,1730714,54065.953,27042.406,52936,55280,26338,27680,3460578,1730823,54071.531,27044.109,52947,55225,26387,27660
5,64,1048576,1,1,4,4,Jeremy's Trie,5.000155,5,304,37402800,7480328.1,584418.75,116880.13,605850,121166.24,3.6671051,558350,111666.54,4.4606286,14962484,233788.81,223154,242723,14959128,233736.38,223290,241861,3741719,1870116,58464.359,29220.562,55678,61153,27586,30682,3739469,1870031,58429.203,29219.234,55697,61007,27870,30483
